Name;;Country;;Description;;Thumbnail;;Publisher_Names;;Developer_Names;;Platform;;Steam_Link;;Release_Date;;Genre;;Epic_Link;;Playstation_Link;;Xbox_Link;;Switch_Link
"Spy Fox 2 ""Some Assembly Required""";;United States;;Once again, the world relies on Fox - Spy Fox, the suave secret agent who smoothly finesses his way through Spy Corps' toughest assignments. This time, Spy Corps' corrupt counterpart, t...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/292240/header.jpg?t=1577149705;;Humongous Entertainment, Nightdive Studios;;Humongous Entertainment;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/292240/Spy_Fox_2_Some_Assembly_Required/;;1 Oct, 1999;;Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
SPORE™ Creepy & Cute Parts Pack;;United States;;Add horror and humor to your universe. Make grotesque beasts or cuddly critters, then watch them do the robot, zombie walk, break dance and more! Includes over 100 new items. 60 New par...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/17440/header.jpg?t=1615390501;;Electronic Arts;;Maxis™;;Windows;;https://store.steampowered.com/app/17440/SPORE_Creepy__Cute_Parts_Pack/;;19 Dec, 2008;;Simulation;;Unknown;;Unknown;;Unknown;;Unknown
SPORE™ Galactic Adventures;;United States;;Take Your Creature From Zero To Galactic HeroGet out of your starship and turn your Spore creatures into legendary Space Captains. For the first time, beam down with your allies to take...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/24720/header.jpg?t=1659617138;;Electronic Arts;;EA - Maxis;;Windows;;https://store.steampowered.com/app/24720/SPORE_Galactic_Adventures/;;23 Jun, 2009;;Action, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
SPORE™;;United States;;Be the architect of your own universe with Spore, an exciting single-player adventure. From Single Cell to Galactic God, evolve your creature in a universe of your own creations.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/17390/header.jpg?t=1642702281;;Electronic Arts;;Maxis™;;Windows;;https://store.steampowered.com/app/17390/SPORE/;;19 Dec, 2008;;Action, Adventure, Casual, RPG, Simulation, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated;;United States;;Are you ready, kids? The cult classic is back, faithfully remade in spongetastic splendor! Play as SpongeBob, Patrick and Sandy and show the evil Plankton that crime pays even less than...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/969990/header.jpg?t=1725001140;;THQ Nordic;;Purple Lamp;;Windows;;https://store.steampowered.com/app/969990/SpongeBob_SquarePants_Battle_for_Bikini_Bottom__Rehydrated/;;23 Jun, 2020;;Action, Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
Splitgate;;United States;;Splitgate is a free-to-play, fast-paced multiplayer shooter that features player-controlled portals. This sci-fi shooter takes the FPS genre to a new dimension with its portal mechanics...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/677620/header.jpg?t=1663343172;;1047 Games;;1047 Games;;Windows, SteamOS + Linux;;https://store.steampowered.com/app/677620/Splitgate/;;24 May, 2019;;Action, Free To Play, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Splice;;United States;;"Splice is an experimental and artistic puzzler. Immerse yourself in its microbial world and start splicing! Every level (""strand"") consists of a number of cells that you will need to re...";;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/209790/header.jpg?t=1447355599;;Cipher Prime Studios;;Cipher Prime Studios;;Windows, macOS;;https://store.steampowered.com/app/209790/Splice/;;13 Jun, 2012;;Indie, Casual;;Unknown;;Unknown;;Unknown;;Unknown
Spiritual Warfare & Wisdom Tree Collection;;United States;;Spiritual Warfare is a Zelda-like overhead action game where you play as a soldier of God, fighting the forces of darkness in various parts of a modern city to find the armor of God, ea...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/624550/header.jpg?t=1643921577;;Piko Interactive LLC, Bleem!;;Wisdom Tree;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/624550/Spiritual_Warfare__Wisdom_Tree_Collection/;;25 Apr, 2017;;Action, Adventure, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Spiral Knights;;United States;;Join the ranks of the Spiral Knights. Stranded on an alien world, you must explore the ever-changing Clockworks beneath its surface.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/99900/header.jpg?t=1721932684;;Grey Havens;;Grey Havens;;Windows, macOS;;https://store.steampowered.com/app/99900/Spiral_Knights/;;14 Jun, 2011;;Action, Adventure, Casual, Free To Play, Indie, Massively Multiplayer, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Spider: Rite of the Shrouded Moon;;United States;;You are a spider. Craft webs of your own design to trap insects and leave the mysterious Blackbird Estate covered in cobwebs. This unique blend of action-puzzle gameplay takes you on a ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/278420/header.jpg?t=1447360361;;Tiger Style;;Tiger Style;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/278420/Spider_Rite_of_the_Shrouded_Moon/;;6 Aug, 2015;;Action, Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Spelunky 2;;United States;;Spelunky 2 builds upon the unique, randomized challenges that made the original a roguelike classic, offering a huge adventure designed to satisfy players old and new. Meet the next gen...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/418530/header.jpg?t=1663719294;;Mossmouth;;Mossmouth, BlitWorks;;Windows;;https://store.steampowered.com/app/418530/Spelunky_2/;;29 Sep, 2020;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Spelunky;;United States;;Spelunky is a unique platformer with randomized levels that offer a challenging new experience each time you play. Journey deep underground and explore fantastic places filled with all ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/239350/header.jpg?t=1632912566;;Mossmouth;;Mossmouth;;Windows;;https://store.steampowered.com/app/239350/Spelunky/;;8 Aug, 2013;;Indie;;Unknown;;Unknown;;Unknown;;Unknown
SpaceChem;;United States;;Zachtronics is back with an ambitious new design-based puzzle game. Take on the role of a Reactor Engineer working for SpaceChem, the leading chemical synthesizer for frontier colonies....;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/92800/header.jpg?t=1667072182;;Zachtronics;;Zachtronics;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/92800/SpaceChem/;;2 Mar, 2011;;Indie, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Spacebase DF-9;;United States;;In Spacebase DF-9, you'll build a home among the stars for a motley population of humans and aliens as they go about their daily lives. Mine asteroids, discover derelicts, and deal with...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/246090/header.jpg?t=1727389223;;Double Fine Productions;;Double Fine Productions;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/246090/Spacebase_DF9/;;27 Oct, 2014;;Indie, Simulation, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Space Warlord Organ Trading Simulator;;United States;;Buy, sell, and trade organs in a strange and evolving universe. Dive into the quivering innards of alien capitalism in the sci-fi body horror market tycoon game you didn't know you need...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1507780/header.jpg?t=1725037561;;Strange Scaffold;;Strange Scaffold;;Windows;;https://store.steampowered.com/app/1507780/Space_Warlord_Organ_Trading_Simulator/;;7 Dec, 2021;;Simulation, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Space Quest™ Collection;;United States;;Experience a blast from the past with the complete, completely twisted Space Quest Collection.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/10110/header.jpg?t=1472516706;;Activision;;Sierra;;Windows;;https://store.steampowered.com/app/10110/Space_Quest_Collection/;;1 Sep, 2006;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Space Empires: Starfury;;United States;;In Space Empires: Starfury you are on a wild intergalactic ride through the Space Empires universe. You are an undercover agent for the TCN (Terran Confederation Navy) trying to determi...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1380260/header.jpg?t=1596469356;;Strategy First;;Malfador Machinations;;Windows;;https://store.steampowered.com/app/1380260/Space_Empires_Starfury/;;22 Sep, 2003;;Action, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Space Empires V;;United States;;Space Empires V is the latest edition in the Space Empires series. This new chapter completely updates the UI and takes the player into a real-time rendered 3D universe. Watch space bat...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1690/header.jpg?t=1730669501;;Strategy First;;Malfador Machinations;;Windows;;https://store.steampowered.com/app/1690/Space_Empires_V/;;16 Oct, 2006;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Space Empires IV Deluxe;;United States;;The award-winning Space Empires IV Deluxe is the latest edition in the Space Empires series. A grand strategy title in the space 4X (explore, expand, exploit, and exterminate) genre, Sp...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1610/header.jpg?t=1593724210;;Strategy First;;Malfador Machinations;;Windows;;https://store.steampowered.com/app/1610/Space_Empires_IV_Deluxe/;;7 Feb, 2006;;Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Space Ace;;United States;;In Space Ace you play the heroic Ace who must stop the evil Commander Borf from taking over the Earth! Borf plans to reduce all of humankind to infants and take over the planet.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/240340/header.jpg?t=1709672215;;Digital Leisure Inc.;;Digital Leisure Inc.;;Windows, SteamOS + Linux;;https://store.steampowered.com/app/240340/Space_Ace/;;29 Apr, 1984;;Action, Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
South Park™: The Stick of Truth™;;United States;;From the perilous battlefields of the fourth-grade playground, a young hero will rise, destined to be South Park’s savior. From the creators of South Park, Trey Parker and Matt Stone,...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/213670/header.jpg?t=1680013652;;Ubisoft;;Obsidian Entertainment;;Windows;;https://store.steampowered.com/app/213670/South_Park_The_Stick_of_Truth/;;5 Mar, 2014;;Action, Adventure, RPG;;Unknown;;Unknown;;Unknown;;Unknown
South Park™: The Fractured But Whole™;;United States;;From the creators of South Park, Trey Parker and Matt Stone, comes South Park: The Fractured But Whole, a sequel to 2014's award-winning South Park: The Stick of Truth.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/488790/header.jpg?t=1680013571;;Ubisoft;;Ubisoft San Francisco;;Windows;;https://store.steampowered.com/app/488790/South_Park_The_Fractured_But_Whole/;;16 Oct, 2017;;RPG;;Unknown;;Unknown;;Unknown;;Unknown
Sonic Spinball™;;United States;;Dr. Eggman (AKA Dr. Robotnik) is once again turning the animals of Mobius into robots using his monstrous contraption, the Veg-O-Fortress. Only Sonic can penetrate the Pinball Defense S...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/34313/header.jpg?t=1571827806;;SEGA;;SEGA;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/34313/Sonic_Spinball/;;13 Sep, 2010;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Sonic Mania;;United States;;Sonic Mania is an all-new adventure with Sonic, Tails, and Knuckles full of unique bosses, rolling 2D landscapes, and fun classic gameplay.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/584400/header.jpg?t=1721834294;;SEGA;;Christian Whitehead, Headcannon, PagodaWest Games;;Windows;;https://store.steampowered.com/app/584400/Sonic_Mania/;;29 Aug, 2017;;Action, Adventure, Casual;;Unknown;;Unknown;;Unknown;;Unknown
Sonic Adventure DX;;United States;;An ancient evil lurking within the Master Emerald has been unleashed from its slumber by the devious Dr. Eggman and is on the verge of becoming the ultimate monster using the 7 Chaos Em...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/71250/header.jpg?t=1721832639;;SEGA;;SEGA;;Windows;;https://store.steampowered.com/app/71250/Sonic_Adventure_DX/;;4 Mar, 2011;;Unknown;;Unknown;;Unknown;;Unknown;;Unknown
Sonic Adventure 2;;United States;;Experience two unique adventures featuring both long-time heroes and new and returning villains as they battle for the fate of the world!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/213610/header.jpg?t=1721833103;;SEGA;;SEGA;;Windows;;https://store.steampowered.com/app/213610/Sonic_Adventure_2/;;19 Nov, 2012;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Songbringer;;United States;;Imagine if the original Zelda game was set in a science-fiction galaxy. Explore this open-world, action RPG with roguelike and metroidvania elements. Mighty bosses lurk deep within proc...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/367080/header.jpg?t=1700600415;;Wizard Fu, Double Eleven;;Wizard Fu;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/367080/Songbringer/;;1 Sep, 2017;;Action, Adventure, Indie, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Song of the Deep;;United States;;From the creators of Ratchet & Clank, Song of the Deep is a metroidvania-style action-adventure game following a young girl’s quest into the unknown to find her missing father. It com...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/460700/header.jpg?t=1725992916;;GameTrust Games;;Insomniac Games;;Windows;;https://store.steampowered.com/app/460700/Song_of_the_Deep/;;12 Jul, 2016;;Adventure;;Unknown;;Unknown;;Unknown;;Unknown
Solo Flight;;United States;;In 1983, none other than the legendary Sid Meier created Solo Flight, one of the first commercially-available flight simulators, and one of the first to include a dedicated game mode th...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1703090/header.jpg?t=1668118698;;Atari;;Microprose;;Windows;;https://store.steampowered.com/app/1703090/Solo_Flight/;;17 Jan, 1983;;Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Solitaire Royale;;United States;;Solitaire Royale is the classic 52-card deck Solitaire game also known as Klondike Solitaire.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/530720/header.jpg?t=1668820867;;EnsenaSoft;;EnsenaSoft;;Windows;;https://store.steampowered.com/app/530720/Solitaire_Royale/;;15 Sep, 2016;;Casual, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Solar Ash;;United States;;From the creators of the award-winning Hyper Light Drifter comes the high-speed and gravity-bending world of Solar Ash.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1867530/header.jpg?t=1729097887;;Annapurna Interactive;;Heart Machine;;Windows;;https://store.steampowered.com/app/1867530/Solar_Ash/;;8 Dec, 2022;;Action, Adventure;;Unknown;;Unknown;;Unknown;;Unknown
SOL: Exodus;;United States;;Take on the role of the Lieutenant Commander, ace fighter pilot, as you search for a new home, battle a mysterious enemy, and rescue humanity from a fiery end.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/200410/header.jpg?t=1447354658;;Bit Planet Games, LLC;;Bit Planet Games, LLC;;Windows;;https://store.steampowered.com/app/200410/SOL_Exodus/;;25 Jan, 2012;;Action, Indie, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Sol Survivor;;United States;;Jump in to intense turret defense action with Sol Survivor! Build turrets to defend your colony and the innocent colonists within. Smash enemies with volleys of actively-controlled orbi...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/45000/header.jpg?t=1666983161;;Cadenza Interactive;;Cadenza Interactive;;Windows;;https://store.steampowered.com/app/45000/Sol_Survivor/;;15 Mar, 2010;;Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Soda Drinker Pro;;United States;;The world's most advanced soda drinking simulator.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/347720/header.jpg?t=1466685428;;Snowrunner Games;;Snowrunner Games;;Windows;;https://store.steampowered.com/app/347720/Soda_Drinker_Pro/;;13 Apr, 2016;;Action, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Snuggle Truck;;United States;;Welcome to Snuggle Truck, the award winning over-the-top physics-based indie driving game. Save your cargo of crazy animals by delivering them to the zoo unscathed in the least amount o...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/111100/header.jpg?t=1513875027;;Owlchemy Labs;;Owlchemy Labs;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/111100/Snuggle_Truck/;;3 Feb, 2012;;Casual, Indie, Racing;;Unknown;;Unknown;;Unknown;;Unknown
SnowRunner;;United States;;Get ready for the next-generation off-road experience! Drive powerful vehicles and overcome extreme open environments to complete dozens of challenging missions solo or with up to 3 fri...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1465360/header.jpg?t=1729005384;;Focus Entertainment;;Saber Interactive;;Windows, macOS;;https://store.steampowered.com/app/1465360/SnowRunner/;;17 May, 2021;;Adventure, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Snood;;United States;;Forget Life, Play SNOOD!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/964040/header.jpg?t=1545746778;;Snood, LLC;;Snood, LLC;;Windows, macOS;;https://store.steampowered.com/app/964040/Snood/;;25 Dec, 2018;;Casual, Free To Play, Indie;;Unknown;;Unknown;;Unknown;;Unknown
SNK 40th ANNIVERSARY COLLECTION;;United States;;SNK 40th Anniversary Collection is the ultimate collection of classic arcade games from SNK's golden age with 24 different nostalgic titles back from the 1980s, and many bells and whist...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/865940/header.jpg?t=1718093041;;SNK CORPORATION;;Digital Eclipse;;Windows;;https://store.steampowered.com/app/865940/SNK_40th_ANNIVERSARY_COLLECTION/;;7 Jun, 2019;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Sneaky Sneaky;;United States;;Sneak through the shadows, dash to cover, pick your moment and strike! Unleash your inner thief in this strategic stealth adventure.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/259410/header.jpg?t=1447359163;;Naiad Entertainment LLC;;Naiad Entertainment LLC;;Windows, macOS;;https://store.steampowered.com/app/259410/Sneaky_Sneaky/;;12 Nov, 2014;;Adventure, Casual, Indie, RPG, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
SMITE®;;United States;;Join 40+ million players in SMITE, the Battleground of the Gods! Wield Thor’s hammer, turn your foes to stone as Medusa, or flex your divine power as one of 100+ other mythological ic...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/386360/header.jpg?t=1727955816;;Hi-Rez Studios;;Titan Forge Games;;Windows;;https://store.steampowered.com/app/386360/SMITE/;;8 Sep, 2015;;Action, Adventure, Casual, Massively Multiplayer, RPG, Strategy, Free To Play;;Unknown;;Unknown;;Unknown;;Unknown
SLUDGE LIFE;;United States;;SLUDGE LIFE is a first-person / open-world / vandalism-centric stroll through a polluted island full of cranky idiots and a vibe so thick you can taste it.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1144770/header.jpg?t=1729708271;;Devolver Digital;;Terri Vellmann, Doseone;;Windows;;https://store.steampowered.com/app/1144770/SLUDGE_LIFE/;;2 Jun, 2021;;Adventure, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Slordax: The Unknown Enemy;;United States;;In this classic top-down shoot 'em up, fly the deadliest ship in the galaxy on a dangerous first-strike mission to annihilate an alien threat before they become too powerful to stop. Pi...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1601900/header.jpg?t=1620391798;;Ziggurat;;Softdisk;;Windows;;https://store.steampowered.com/app/1601900/Slordax_The_Unknown_Enemy/;;7 May, 2021;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Slime Rancher 2;;United States;;Continue the adventures of Beatrix LeBeau as she journeys across the Slime Sea to Rainbow Island, a land brimming with ancient mysteries, and bursting with wiggly, new slimes to wrangle...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1657630/header.jpg?t=1724158704;;Monomi Park;;Monomi Park;;Windows;;https://store.steampowered.com/app/1657630/Slime_Rancher_2/;;22 Sep, 2022;;Action, Adventure, Casual, Indie, Simulation, Early Access;;Unknown;;Unknown;;Unknown;;Unknown
Slime Rancher;;United States;;Slime Rancher is the tale of Beatrix LeBeau, a plucky, young rancher who sets out for a life a thousand light years away from Earth on the ‘Far, Far Range’ where she tries her hand ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/433340/header.jpg?t=1724158573;;Monomi Park;;Monomi Park;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/433340/Slime_Rancher/;;1 Aug, 2017;;Action, Adventure, Indie, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Slay the Spire;;United States;;We fused card games and roguelikes together to make the best single player deckbuilder we could. Craft a unique deck, encounter bizarre creatures, discover relics of immense power, and ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/646570/header.jpg?t=1728642519;;Mega Crit;;Mega Crit;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/646570/Slay_the_Spire/;;23 Jan, 2019;;Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Slave Zero;;United States;;It's 500 years in the future. Man and machine are virtually one, and the greatest megacity in the world is locked in a brutal war. Your mission: steal the largest, most sophisticated bi...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/328470/header.jpg?t=1602618343;;Ziggurat;;Accolade, Inc.;;Windows;;https://store.steampowered.com/app/328470/Slave_Zero/;;1 Jan, 1999;;Action;;Unknown;;Unknown;;Unknown;;Unknown
Slam Bolt Scrappers;;United States;;Build and brawl in this fast and frantic mash-up! Race your opponents to build the most powerful towers in Slam Bolt City while defending against deceptively adorable baddies and hugely...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/96900/header.jpg?t=1568817766;;Fire Hose Games;;Fire Hose Games;;Windows;;https://store.steampowered.com/app/96900/Slam_Bolt_Scrappers/;;14 Mar, 2013;;Action, Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Slain: Back from Hell;;United States;;Slain: Back from Hell. A heavy metal inspired arcade combat with puzzle elements and gore galore. Stunning visuals and true old school gameplay accompanied by the most metal soundtrack ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/369070/header.jpg?t=1692211061;;Digerati;;Steel Mantis;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/369070/Slain_Back_from_Hell/;;24 Mar, 2016;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
Skyforge;;United States;;Discover a universe of adventure in Skyforge, the sci-fi action MMO brought to you by MY.GAMES. Explore the breathtaking world of Aelion, become an Immortal, switch between 18+ classes,...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/414530/header.jpg?t=1679305016;;Music Guru LLC;;Allods Team;;Windows;;https://store.steampowered.com/app/414530/Skyforge/;;13 Apr, 2017;;Free To Play, Massively Multiplayer, RPG;;Unknown;;Unknown;;Unknown;;Unknown
Sky Gamblers: Storm Raiders;;United States;;THIS IS THE ULTIMATE WWII AIR COMBAT GAME! You’ll participate in visceral dogfights, protect cities and fleets, bomb enemy structures and even fly through tunnels. Everything is set u...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/304910/header.jpg?t=1667234951;;Atypical Games;;Atypical Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/304910/Sky_Gamblers_Storm_Raiders/;;7 Jan, 2015;;Action, Indie, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
Skulls of the Shogun;;United States;;Enter the Samurai Afterlife and join forces with vibrant ghost-samurai warriors, magical animal monks, and mustachioed samurai generals. It's fast-paced turn-based strategy inspired by ...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/228960/header.jpg?t=1638440485;;17-BIT;;17-BIT;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/228960/Skulls_of_the_Shogun/;;29 Jul, 2013;;Indie, Strategy;;Unknown;;Unknown;;Unknown;;Unknown
Skullgirls 2nd Encore;;United States;;--Main Stage Game at Evo 2022!-- The ultimate Skullgirls experience: Featuring 14 hand-animated characters, fully voiced story mode, countless palettes, and unparalleled GGPO-based mult...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/245170/header.jpg?t=1712869073;;Autumn Games;;Hidden Variable Studios;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/245170/Skullgirls_2nd_Encore/;;22 Aug, 2013;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
SkateBIRD;;United States;;Grind on bendy straws, kickflip over staplers, and carve killer lines through cardboard and sticky tape parks. Above all else, skate birds try their best!;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/971030/header.jpg?t=1725395422;;Glass Bottom Games;;Glass Bottom Games;;Windows, macOS, SteamOS + Linux;;https://store.steampowered.com/app/971030/SkateBIRD/;;16 Sep, 2021;;Indie, Racing, Simulation, Sports;;Unknown;;Unknown;;Unknown;;Unknown
Six Days in Fallujah;;United States;;Six Days in Fallujah is a realistic first-person tactical shooter based on true stories of Marines, Soldiers, and Iraqi civilians during the toughest urban battle since 1968.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1548850/header.jpg?t=1730149851;;Victura;;Highwire Games;;Windows;;https://store.steampowered.com/app/1548850/Six_Days_in_Fallujah/;;22 Jun, 2023;;Action, Early Access;;Unknown;;Unknown;;Unknown;;Unknown
SINNER: Sacrifice for Redemption;;United States;;Sinner: Sacrifice for Redemption is a boss battler action-RPG. Face eight abhorrent bosses, the first seven each based on one of the deadly sins. Before each epic clash, you must sacrif...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/691280/header.jpg?t=1726814602;;Neon Doctrine;;DARK STAR;;Windows;;https://store.steampowered.com/app/691280/SINNER_Sacrifice_for_Redemption/;;22 Oct, 2018;;Action, Indie;;Unknown;;Unknown;;Unknown;;Unknown
SiN Episodes: Emergence;;United States;;You are John Blade, commander of HardCorps, an elite security force dedicated to protecting the people of Freeport City. Four years have passed since your first battle with Elexis Sincl...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1300/header.jpg?t=1464638889;;Ritual Entertainment;;Ritual Entertainment;;Windows;;https://store.steampowered.com/app/1300/SiN_Episodes_Emergence/;;10 May, 2006;;Action;;Unknown;;Unknown;;Unknown;;Unknown
The Sims™ 4;;United States;;Play with life and discover the possibilities. Unleash your imagination and create a world of Sims that’s wholly unique. Explore and customize every detail from Sims to homes–and mu...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1222670/header.jpg?t=1730215145;;Electronic Arts;;Maxis;;Windows;;https://store.steampowered.com/app/1222670/The_Sims_4/;;2 Sep, 2014;;Adventure, Casual, Simulation, Free To Play;;Unknown;;Unknown;;Unknown;;Unknown
The Sims™ 3;;United States;;The Sims 3: Create the perfect world with full customization at your fingertips. Refine personalities and help fulfill destinies.;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/47890/header.jpg?t=1728678220;;Electronic Arts;;The Sims Studio;;Windows;;https://store.steampowered.com/app/47890/The_Sims_3/;;2 Jun, 2009;;Simulation;;Unknown;;Unknown;;Unknown;;Unknown
SimplePlanes;;United States;;Build airplanes by snapping parts together, designing wing sections, and attaching engines. At any time, you can strap yourself into the cockpit and see how it flies with realistic phys...;;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/397340/header.jpg?t=1715795379;;Jundroo, LLC;;Jundroo, LLC;;Windows, macOS;;https://store.steampowered.com/app/397340/SimplePlanes/;;17 Dec, 2015;;Indie, Simulation;;Unknown;;Unknown;;Unknown;;Unknown
