Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Mystery Case Files: Black Crown Collector's Edition;Serbia;A visit to Manchester Asylum takes a dangerous turn into madness!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1196400/header.jpg?t=1574876975;Big Fish Games;Eipix Entertainment;Windows;27 Nov, 2019;Adventure, Casual;https://store.steampowered.com/app/1196400/Mystery_Case_Files_Black_Crown_Collectors_Edition/;Unknown;Unknown;Unknown;Unknown;Unknown
Mystery Case Files: Key to Ravenhearst Collector's Edition;Serbia;Can you find the key to Ravenhearst's resurrection?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1082470/header.jpg?t=1558131519;Big Fish Games;Eipix Entertainment;Windows;17 May, 2019;Adventure, Casual;https://store.steampowered.com/app/1082470/Mystery_Case_Files_Key_to_Ravenhearst_Collectors_Edition/;Unknown;Unknown;Unknown;Unknown;Unknown
Mystery Case Files: Moths to a Flame Collector's Edition;Serbia;It seemed like a simple case, at first. Just retrieve some missing files. Who knew it would become so complicated?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1145450/header.jpg?t=1566576519;Big Fish Games;Eipix Entertainment;Windows;23 Aug, 2019;Adventure, Casual;https://store.steampowered.com/app/1145450/Mystery_Case_Files_Moths_to_a_Flame_Collectors_Edition/;Unknown;Unknown;Unknown;Unknown;Unknown
Mystery Case Files: Ravenhearst Unlocked Collector's Edition;Serbia;A great evil unlocks deep within Ravenhearst!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1168830/header.jpg?t=1571419722;Big Fish Games;Eipix Entertainment;Windows;18 Oct, 2019;Adventure, Casual;https://store.steampowered.com/app/1168830/Mystery_Case_Files_Ravenhearst_Unlocked_Collectors_Edition/;Unknown;Unknown;Unknown;Unknown;Unknown
Mystery Case Files: The Black Veil Collector's Edition;Serbia;Can you stop the townspeople from mysteriously aging?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/580010/header.jpg?t=1531503538;Big Fish Games;Eipix Entertainment;Windows;23 Mar, 2017;Adventure, Casual;https://store.steampowered.com/app/580010/Mystery_Case_Files_The_Black_Veil_Collectors_Edition/;Unknown;Unknown;Unknown;Unknown;Unknown
Myths of the World: The Heart of Desolation Collector's Edition;Serbia;It was supposed to be a routine mission. But when a dragon attacks your plane, crash-landing in a lush valley, you're drawn into the adventure of a lifetime!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1168820/header.jpg?t=1570234740;Big Fish Games;Eipix Entertainment;Windows;4 Oct, 2019;Adventure, Casual;https://store.steampowered.com/app/1168820/Myths_of_the_World_The_Heart_of_Desolation_Collectors_Edition/;Unknown;Unknown;Unknown;Unknown;Unknown
Nazralath: The Fallen World;Serbia;Nazralath: The Fallen World is a story-driven, dark fantasy game inspired by the works of Zdzisław Beksiński, focusing on a compelling narrative and exploration through a rich, stro...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1968940/header.jpg?t=1653042084;Euclidean Studios;Euclidean Studios;Windows;To be announced;Action, Adventure, RPG;https://store.steampowered.com/app/1968940/Nazralath_The_Fallen_World/;Unknown;Unknown;Unknown;Unknown;Unknown
Pagan: Absent Gods;Serbia;Pagan: Absent Gods is a singleplayer fast-paced hack-and-slash action RPG that will challenge your skill in brutal and satisfying combat against countless enemies and larger than life...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/992640/header.jpg?t=1669726033;Mad Head Games;Mad Head Games;Windows;26 Aug, 2019;Action, RPG;https://store.steampowered.com/app/992640/Pagan_Absent_Gods/;Unknown;Unknown;Unknown;Unknown;Unknown
Primordial Genesis;Serbia;THIS GAME IS CANCELED.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2822650/header.jpg?t=1741525906;MMM;MMM;Windows;To be announced;Indie;https://store.steampowered.com/app/2822650/Primordial_Genesis/;Unknown;Unknown;Unknown;Unknown;Unknown
Pyroblazer®;Serbia;Pyroblazer® is a futuristic combat racing game. Set amidst the awe-inspiring locations of New Apeiron, players get the opportunity to race through a multitude of environments using a...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/21500/header.jpg?t=1447351489;Eipix;Eipix;Windows;13 Nov, 2008;Racing;https://store.steampowered.com/app/21500/Pyroblazer/;Unknown;Unknown;Unknown;Unknown;Unknown
Queen's Quest 2: Stories of Forgotten Past;Serbia;Conduct an investigation as shapeshifter!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/558790/header.jpg?t=1580972883;Artifex Mundi;Brave Giant LTD;Windows, macOS, SteamOS + Linux;9 Feb, 2017;Adventure, Casual;https://store.steampowered.com/app/558790/Queens_Quest_2_Stories_of_Forgotten_Past/;Unknown;Unknown;Unknown;Unknown;Unknown
Queen's Quest 3: The End of Dawn;Serbia;Become a true alchemist!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/589690/header.jpg?t=1584461324;Artifex Mundi;Brave Giant LTD;Windows, macOS, SteamOS + Linux;27 Apr, 2017;Adventure, Casual;https://store.steampowered.com/app/589690/Queens_Quest_3_The_End_of_Dawn/;Unknown;Unknown;Unknown;Unknown;Unknown
Queen's Quest: Tower of Darkness;Serbia;Defeat the sorcerer and save your daughter!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/390200/header.jpg?t=1584464107;Artifex Mundi;Brave Giant LTD;Windows, macOS, SteamOS + Linux;10 Sep, 2015;Adventure, Casual;https://store.steampowered.com/app/390200/Queens_Quest_Tower_of_Darkness/;Unknown;Unknown;Unknown;Unknown;Unknown
RIPOUT;Serbia;Ripout is an online Co-Op horror FPS that will have players fight their way through procedurally generated derelict ships filled with mutants capable of reconfiguring their alien bodi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1558830/header.jpg?t=1745316681;3D Realms;Pet Project Games;Windows;28 May, 2024;Action;https://store.steampowered.com/app/1558830/RIPOUT/;Unknown;Unknown;Unknown;Unknown;Unknown
Rest House;Serbia;“All wrong.” Game consists of five stories that are connected with mysterious characters and events. The main character is trying to discover the meaning each of them. He gets suc...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/582290/header.jpg?t=1599077592;studio Don Quixote, Minotaur production;studio Don Quixote;Windows;10 Mar, 2020;Adventure;https://store.steampowered.com/app/582290/Rest_House/;Unknown;Unknown;Unknown;Unknown;Unknown
Rick Henderson;Serbia;Rick Henderson is an endless horizontal-scrolling shoot 'em up with infinite replayability, a true homage to 16-bit shooters wrapped in graphics we all loved. Twitch your fingers thro...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1023790/header.jpg?t=1708081238;Fat Pug Studio;Fat Pug Studio;Windows;4 Aug, 2021;Action, Indie;https://store.steampowered.com/app/1023790/Rick_Henderson/;Unknown;Unknown;Unknown;Unknown;Unknown
Robo Pose;Serbia;Robo Pose is a difficult game about Robot that needs to strike the right Pose in order to overcome procedurally generated obstacles.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2914970/header.jpg?t=1726339810;Jovan Jeftic;Jovan Jeftic;Windows;20 May, 2024;Action, Indie;https://store.steampowered.com/app/2914970/Robo_Pose/;Unknown;Unknown;Unknown;Unknown;Unknown
