Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Solitary Ash;Romania;Solitary Ash is a hybrid narrative adventure game set in a post-apocalyptic Europe following a catastrophic event, with a focus on moral choices and exploration.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2819430/header.jpg?t=1742564137;Analog Limb;Sergiu Lupse;Windows, macOS;To be announced;Adventure, Indie;https://store.steampowered.com/app/2819430/Solitary_Ash/;Unknown;;;;
Space Mercs;Romania;Space Mercs is an extreme arcade space combat game where the amount of projectiles and lasers on-screen is only toppled by the amount of stars in the universe! Will you be able to com...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1088600/header.jpg?t=1646497088;Bearded Giant Games;Bearded Giant Games;Windows, SteamOS + Linux;2 Aug, 2019;Action, Indie;https://store.steampowered.com/app/1088600/Space_Mercs/;Unknown;;;;
Stay Still;Romania;Stay Still is a first-person horror adventure based on Vietnamese culture. The gameplay is focused on storytelling, puzzles and avoiding dangerous threats & spirits hunting you. Solve...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2231730/header.jpg?t=1735247297;Galactic Crows, Asylum Games;Tarba Paul Cornel;Windows;6 Jan, 2023;Action, Adventure, Indie;https://store.steampowered.com/app/2231730/Stay_Still/;Unknown;;;;
Stay Still 2;Romania;Welcome to Stay Still 2, a spine-chilling first-person survival horror game. Based of the Vietnamese culture, this game unfolds as a daring experiment in which survival seems nearly i...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2537770/header.jpg?t=1735247300;Galactic Crows;Tarba Paul Cornel, Kpa Quốc;Windows;13 Dec, 2023;Action, Adventure, Indie;https://store.steampowered.com/app/2537770/Stay_Still_2/;Unknown;;;;
Strigoi: The Vampire Legend;Romania;Strigoi is a first-person horror shooter set in the Carpathian Mountains. You will face various enemies (Vampires, Strigoi...), encounter interesting puzzles, and find different items...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3081670/header.jpg?t=1745145605;SP Games;SP Games;Windows;15 Jan, 2025;Action;https://store.steampowered.com/app/3081670/Strigoi_The_Vampire_Legend/;Unknown;;;;
TAURONOS;Romania;Trapped inside an ancient labyrinth, chased by the mythical Minotaur. Will you reach the center? And if so, what will you discover about yourself there, in the dark?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/676240/header.jpg?t=1737756933;S.C. 16 BIT NIGHTS S.R.L.;cavalie_ro, S.C. 16 BIT NIGHTS S.R.L.;Windows;4 Aug, 2017;Adventure, Indie;https://store.steampowered.com/app/676240/TAURONOS/;Unknown;;;;
TOKKI;Romania;Fun, casual platformer game with beautiful 1 bit pixel art, nice sharp controls and challenging levels.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2154000/header.jpg?t=1680259095;Zeno-Daniel Görbe;Zeno-Daniel Görbe;Windows;21 Nov, 2022;Adventure, Casual, Indie;https://store.steampowered.com/app/2154000/TOKKI/;Unknown;;;;
Tales From Hoia Baciu Forest;Romania;Stranded in the depths of an eerie forest after your car breaks down, you set out in search of help. But as you navigate the darkness, an unseen presence stalks you—until it finally...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2002560/a334a0f2a2c18903775e05b504b6c2e909b98d4a/header.jpg?t=1741734445;Street Art Studios;Street Art Studios;Windows;3 Jun, 2022;Adventure, Casual, Indie, Free To Play, Early Access;https://store.steampowered.com/app/2002560/Tales_From_Hoia_Baciu_Forest/;Unknown;;;;
The Adventures of Elena Temple: Definitive Edition;Romania;Ever miss being a child, playing games at your grandma's or in your old bedroom? Look no further! Play The Adventures of Elena Temple, the classic you never knew existed, on old machi...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/800190/header.jpg?t=1726313949;GrimTalin;GrimTalin;Windows;15 Mar, 2018;Adventure, Indie;https://store.steampowered.com/app/800190/The_Adventures_of_Elena_Temple_Definitive_Edition/;Unknown;https://store.playstation.com/en-us/product/UP5489-PPSA05076_00-ELENATEMPLEDE5EA;;https://www.nintendo.com/us/store/products/the-adventures-of-elena-temple-definitive-edition-switch/;
The Crimson Maid;Romania;A marriage between first person exploration and visual novel, blessed with a sprinkle of puzzle gameplay. Immerse yourself in a period drama that intertwines romance with murder myste...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2695260/header.jpg?t=1746104162;GrimTalin;GrimTalin, Darkania Works;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/2695260/The_Crimson_Maid/;Unknown;;;;
