Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Painkiller: Resurrection;Austria;"William ""Bill"" Sherman has a problem - he's dead. Blown to pieces by his own C4 payload, which he wanted to eliminate a South American druglord with on behalf of some shady secret ser...";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/39560/header.jpg?t=1640265319;Prime Matter;Homegrown Games;Windows;27 Oct, 2009;Action;https://store.steampowered.com/app/39560/Painkiller_Resurrection/;Unknown;;;;
Panzer Tactics HD;Austria;Strategists to the frontline!The HD remake of the Nintendo DS classic.Are you the strategist that the world has been waiting for?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/277630/header.jpg?t=1562844176;THQ Nordic;Sproing;Windows;22 May, 2014;Simulation, Strategy;https://store.steampowered.com/app/277630/Panzer_Tactics_HD/;Unknown;;;;
Path Out;Austria;Path Out is an autobiographical narrative game following the real journey of Abdullah Karam, a young Syrian escaping the civil war in 2014. Abdullah himself comments the game through ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/725980/header.jpg?t=1529659316;Causa Creations;Causa Creations;Windows, macOS;2 Nov, 2017;Adventure, Free To Play;https://store.steampowered.com/app/725980/Path_Out/;Unknown;;;;
Penni's Adventure;Austria;The Lightbearers have invaded, altering your world with technology! Save friends and send bears packing in this family-friendly action platformer!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2479020/header.jpg?t=1723618216;Smallhousegames;Smallhousegames;Windows;23 Feb, 2024;Action, Adventure, Indie;https://store.steampowered.com/app/2479020/Pennis_Adventure/;Unknown;;;;
Quarantine;Austria;Quarantine is an intense turn-based strategy game about waging war on pandemic disease. Recruit a team of specialized operatives to deploy on worldwide missions. Research the contagio...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/489370/header.jpg?t=1591259879;505 Games;Sproing;Windows;9 Feb, 2017;RPG, Simulation, Strategy;https://store.steampowered.com/app/489370/Quarantine/;Unknown;;;;
Ratz Instagib;Austria;Shoot first, eat cheese later! Jump into a fast, frenetic and exciting one-hit, one-kill FPS arena shooter with a totally level playing field, tonnes of maps, customisation and a robu...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/338170/header.jpg?t=1736771043;Rarebyte;Lino Slahuschek;Windows, macOS;27 Jul, 2016;Action, Indie;https://store.steampowered.com/app/338170/Ratz_Instagib/;Unknown;;;;
Rescue HQ - The Tycoon;Austria;Build up your headquarters from scratch and design your own masterpiece. In Rescue HQ you build, organize and manage a joint station for firefighters, police and ambulance. Manage you...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/809720/header.jpg?t=1727181924;Aerosoft GmbH;stillalive studios;Windows;28 May, 2019;Casual, Indie, Simulation, Strategy;https://store.steampowered.com/app/809720/Rescue_HQ__The_Tycoon/;Unknown;;;;
Riding Star - Horse Championship!;Austria;Ride like a world champion! Breathtaking action, challenges in show jumping, dressage and cross country riding are waiting for your talent.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/276360/header.jpg?t=1726475104;familyplay;Sproing;Windows;27 Mar, 2014;Casual, Simulation, Sports;https://store.steampowered.com/app/276360/Riding_Star__Horse_Championship/;Unknown;;;;
Rifter;Austria;Breathtakingly fast and tough-as-nails, Rifter is an acrobatic platformer drenched in neon and infused with a pumping 80’s synthwave soundtrack. Run, swing, smash and dash at exhila...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/625740/header.jpg?t=1739265325;MaxBytes;MaxBytes;Windows, macOS, SteamOS + Linux;12 Jul, 2018;Action, Indie;https://store.steampowered.com/app/625740/Rifter/;Unknown;;;;
Rogue Glitch Ultra;Austria;A roguelite action platformer in a vibrant glitch-ridden world. Amass a huge arsenal from over 150 weapon options and face hordes of enemies and tough boss fights. Jump into multiplay...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1092630/00121e706ad88db827f49835c448ab6729f62ae9/header.jpg?t=1745482289;Rarebyte;Rarebyte, Lino Slahuschek;Windows, macOS;10 Mar, 2021;Action, Indie;https://store.steampowered.com/app/1092630/Rogue_Glitch_Ultra/;Unknown;;;https://www.nintendo.com/us/store/products/rogue-glitch-ultra-switch/;
Schein;Austria;Schein is a 2D precision side-scrolling puzzle platformer. Use the magic of light to explore hidden worlds, solve challenging puzzles, and defeat deadly beasts in this award-winning a...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/321920/header.jpg?t=1725042975;Zeppelin Studio;Zeppelin Studio;Windows;9 Oct, 2014;Action, Adventure, Indie;https://store.steampowered.com/app/321920/Schein/;Unknown;;;;
Secrets of Rætikon;Austria;Ruthless bird versus bird action. Wild animals and the artefacts of a mysterious ancient culture. A game full of challenge and discovery – unlike anything you've played before.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/246680/header.jpg?t=1726559519;Broken Rules;Broken Rules;Windows, macOS, SteamOS + Linux;7 Jan, 2014;Action, Adventure, Indie;https://store.steampowered.com/app/246680/Secrets_of_Raetikon/;Unknown;;;;
Silicon Dreams  |  cyberpunk interrogation;Austria;It’s 2065, and you are an interrogator-model android tasked with rooting out deviants among your own kind. You must probe for lies, monitor and exploit emotional spikes, earn the tr...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1272070/header.jpg?t=1667211152;Clockwork Bird;James Patton, Clockwork Bird;Windows, macOS, SteamOS + Linux;20 Apr, 2021;Adventure, Indie, Simulation;https://store.steampowered.com/app/1272070/Silicon_Dreams____cyberpunk_interrogation/;Unknown;;;;
Sisypush;Austria;Play as Sisyphus in the ancient Greek underworld, clearing obstacles and pushing your special rock towards the target in over 70 levels of this short Sokoban-like puzzle game with a 1...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2219240/header.jpg?t=1745518129;Centi Games;Centi Games;Windows, macOS, SteamOS + Linux;24 Apr, 2023;Casual, Indie, Strategy;https://store.steampowered.com/app/2219240/Sisypush/;Unknown;;;;
Slopecrashers;Austria;Shred the slopes in SLOPECRASHERS! Carve your way through epic courses, stomp mind-blowing tricks or unite your crew for gnarly multiplayer mayhem. Feel the rush with our next-level p...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1619580/header.jpg?t=1734631105;Neonhive Games;byteparrot;Windows;4 Dec, 2024;Action, Casual, Indie, Racing, Sports;https://store.steampowered.com/app/1619580/Slopecrashers/;Unknown;;;;
Son of Nor;Austria;The World is Your Weapon in Son of Nor, a third-person action-adventure! Alter the environment with your terraforming abilities, use telekinetic powers to bend the dynamic surrounding...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/264000/header.jpg?t=1447359427;Viva Media;stillalive studios;Windows, macOS, SteamOS + Linux;27 Apr, 2015;Action, Adventure, Indie;https://store.steampowered.com/app/264000/Son_of_Nor/;Unknown;;;;
