Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Burkina Faso: Radical Insurgency;Indonesia;BF:RI Is a Hardcore Tactical Shooter depicting the ongoing Burkina Faso Insurgency. You are CIA Special Operations Group tasked with hunting down ISIS insurgents;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2812380/4a99ec6c7753c82f4ff13a3274b6a6a04bcb2fb5/header.jpg?t=1741756588;Leon Matthew Simanjuntak;Leon Matthew Simanjuntak;Windows;9 Jul, 2024;Action, Indie, Early Access;https://store.steampowered.com/app/2812380/Burkina_Faso_Radical_Insurgency/;Unknown;;;;
Burst Fighter;Indonesia;Burst Fighter is a shoot'em up game with unique customizable ship feature fused with modern graphic and gorgeous art styles. Dodge, counter, and defeat various enemies / attack patter...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/642600/header.jpg?t=1740434222;indie.io;Lion Core, Magesoft;Windows;16 Sep, 2017;Action, Indie;https://store.steampowered.com/app/642600/Burst_Fighter/;Unknown;;;;
CAFE 0 ~The Drowned Mermaid~;Indonesia;What will you do if you can redo the last 7 days before you died? Try this unique supernatural mystery visual novel!;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/335660/header.jpg?t=1709900973;ROSEVERTE;ROSEVERTE MYSTERY;Windows, macOS, SteamOS + Linux;11 Oct, 2011;Adventure, Casual, Indie;https://store.steampowered.com/app/335660/CAFE_0_The_Drowned_Mermaid/;Unknown;;;;
CAFE 0 ~The Sleeping Beast~;Indonesia;A supernatural mystery visual novel. What kind of fate will the heroine face after she relives the last seven days before her death?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/461810/header.jpg?t=1709901031;ROSEVERTE;ROSEVERTE MYSTERY;Windows, macOS;29 Oct, 2016;Adventure, Casual, Indie;https://store.steampowered.com/app/461810/CAFE_0_The_Sleeping_Beast/;Unknown;;;;
CZAR: Decision;Indonesia;CZAR: Decision is VN-JRPG with classic side-view battle system. Play as Sagara, a mysterious man who was involved in Miasma Incident five years ago, seeking the truth about it.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1214000/header.jpg?t=1684811072;YSY Softworks, Platomenti;Glyphis;Windows;To be announced;Action, Adventure, Indie, RPG;https://store.steampowered.com/app/1214000/CZAR_Decision/;Unknown;;;;
Calcu-Late;Indonesia;Calcu-Late is a story about a boy named James that needs to participate in a godly Olympics tournament as a representative for the goddess of mathematics, Seshat. The tournament will ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/449200/header.jpg?t=1458333433;Back To Basics Gaming;Blazing Fanfish;Windows;18 Mar, 2016;Adventure, Indie, RPG;https://store.steampowered.com/app/449200/CalcuLate/;Unknown;;;;
Calico & Co.;Indonesia;Help Calico in her quest to rescue her lost kittens and unravel the mysteries surrounding the culprit.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/620580/header.jpg?t=1527672601;Green Moss Game;Green Moss Game;Windows;28 Apr, 2017;Adventure, Casual, Indie;https://store.steampowered.com/app/620580/Calico__Co/;Unknown;;;;
Cats and Seek: Dino Park;Indonesia;Hi, this time we're going to follow John and Emily on a date to Dino Park. Turns out, not only are there lots of dinosaurs, but there are also many cats playing and hiding there 🐱🦕...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2729000/header.jpg?t=1745565073;Noobzilla;Noobzilla;Windows, SteamOS + Linux;25 Feb, 2024;Casual, Indie;https://store.steampowered.com/app/2729000/Cats_and_Seek_Dino_Park/;Unknown;;;;
Cats and Seek: Osaka;Indonesia;Hey, do you have 5 minutes to spare? Let's play hide and seek with 100 cats in Osaka! 😻 Can you find them all?;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2672090/header.jpg?t=1745565036;Noobzilla;Noobzilla;Windows, SteamOS + Linux;27 Nov, 2023;Casual, Indie;https://store.steampowered.com/app/2672090/Cats_and_Seek_Osaka/;Unknown;;;;
Cats and Seek: Toge Land;Indonesia;👋 Hi folks! In this fifth series, we will explore Toge Land and greet the cats there 😃 😻 Let's play hide and seek with the cats in Toge Land! ❤️     Can you find them all? ❤️;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3145350/header.jpg?t=1745564666;Toge Productions;Noobzilla;Windows, SteamOS + Linux;17 Jan, 2025;Casual, Indie, Free To Play;https://store.steampowered.com/app/3145350/Cats_and_Seek_Toge_Land/;Unknown;;;;
