Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Steam_Link;Release_Date;Genre;Epic_Link;Playstation_Link;Xbox_Link;Switch_Link
If My Heart Had Wings -Flight Diary-;Japan;While If My Heart Had Wings -Flight Diary- is technically a fan disc for If My Heart Had Wings, it includes six stories - including the prologue and epilogue to the main story - and act;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/923810/header.jpg?t=1573644022;MoeNovel;MoeNovel;Windows;https://store.steampowered.com/app/923810/If_My_Heart_Had_Wings_Flight_Diary/;27 Feb, 2019;Adventure, Casual, Simulation;Unknown;Unknown;Unknown;Unknown
If My Heart Had Wings;Japan;If My Heart Had Wings is an animated visual novel presenting a lovely and bittersweet tale of youth. Take on the role of Aoi Minase in this romantic-comedy as he meets various young gir;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/326480/header.jpg?t=1573643826;MoeNovel;MoeNovel;Windows;https://store.steampowered.com/app/326480/If_My_Heart_Had_Wings/;28 Jun, 2013;Adventure, Casual, Simulation;Unknown;Unknown;Unknown;Unknown
ATRI -My Dear Moments-;Japan;"""As the world sank, I found you."" In the near future, a sudden and unexplained sea rise has left much of human civilization underwater. In a little town slowly being enveloped by the oc";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1230140/header.jpg?t=1702356546;ANIPLEX.EXE;Frontwing, 枕;Windows;https://store.steampowered.com/app/1230140/ATRI_My_Dear_Moments/;18 Jun, 2020;Adventure, Casual;Unknown;Unknown;Unknown;Unknown
The Legend of Heroes: Trails of Cold Steel III;Japan;Experience an epic story developed across three titles, and crafted for new and old fans alike. Also includes an interactive introduction to catch up new players to the ongoing story so;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/991270/header.jpg?t=1668470757;NIS America, Inc.;Nihon Falcom, Engine Software BV, PH3 GmbH;Windows;https://store.steampowered.com/app/991270/The_Legend_of_Heroes_Trails_of_Cold_Steel_III/;23 Mar, 2020;RPG;Unknown;Unknown;Unknown;Unknown
Tomoyo After ~It's a Wonderful Life~ English Edition;Japan;From renowned visual novel studio Key, this is the sequel to the highly acclaimed visual novel CLANNAD. Featuring a truly memorable continuation to Tomoya and Tomoyo's journey, Tomoyo A;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/462990/header.jpg?t=1726018400;VisualArts;VisualArts/Key;Windows;https://store.steampowered.com/app/462990/Tomoyo_After_Its_a_Wonderful_Life_English_Edition/;1 Jul, 2016;Adventure, Casual, RPG, Strategy;Unknown;Unknown;Unknown;Unknown
Princess Maker ~Faery Tales Come True~ (HD Remake);Japan;A lovable and sensible simulation game to raise a girl who has visited you to make her dreams come true. An upgraded version of the classic simulation game has come back with many updat;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1155980/header.jpg?t=1719535923;Bliss Brain;CFK Co., Ltd.;Windows;https://store.steampowered.com/app/1155980/Princess_Maker_Faery_Tales_Come_True_HD_Remake/;23 Dec, 2019;Simulation;Unknown;Unknown;Unknown;Unknown
Princess Maker Go!Go! Princess;Japan;All of Princess Maker's daughters gathered in one place! Fighting and Life simulation game by using the dice! Thrilling battle and Exciting event! Up to 4 players for battle play!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/724260/header.jpg?t=1617773637;Bliss Brain;CFK Co., Ltd.;Windows;https://store.steampowered.com/app/724260/Princess_Maker_GoGo_Princess/;23 Dec, 2019;Simulation, Strategy;Unknown;Unknown;Unknown;Unknown
MY HERO ONE'S JUSTICE 2;Japan;MY HERO ONE'S JUSTICE 2, the over-the-top follow-up to the smash hit 3D arena fighter MY HERO ONE'S JUSTICE, makes its heroic debut! Make full use of characters' Quirks as you clash hea;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1058450/header.jpg?t=1700663207;BANDAI NAMCO Entertainment;BYKING;Windows;https://store.steampowered.com/app/1058450/MY_HERO_ONES_JUSTICE_2/;28 Sep, 2023;Action;Unknown;Unknown;Unknown;Unknown
Touhou Ibunseki - Ayaria Dawn: ReCreation;Japan;(English Version Available) A classical Monopoly-like game with 20+ Touhou characters and 10+ official maps. Custom level editor, double resource system (money & crystal), electric disp;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1138100/header.jpg?t=1648963897;Team L.U.R.Id Glow;Team L.U.R.Id Glow;Windows;https://store.steampowered.com/app/1138100/Touhou_Ibunseki__Ayaria_Dawn_ReCreation/;11 Nov, 2019;Casual, Indie, Simulation, Strategy;Unknown;Unknown;Unknown;Unknown
Touhou Mechanical Scrollery | 幻想討幻経;Japan;A 3D bullet hell mid-air hunting action game based on the Touhou Project. Fly freely through the air and face down humongous foes with both melee action and 3D bullet patterns (Danmaku);https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1222050/header.jpg?t=1710782124;Phoenixx Inc.;巫女さん作法;Windows;https://store.steampowered.com/app/1222050/Touhou_Mechanical_Scrollery/;30 Apr, 2020;Action, Indie;Unknown;Unknown;Unknown;Unknown
Raging Loop;Japan;The feast has begun, can you escape the village alive?;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/648100/header.jpg?t=1725607244;KEMCO;KEMCO;Windows;https://store.steampowered.com/app/648100/Raging_Loop/;23 Aug, 2017;Adventure, Indie;Unknown;Unknown;Unknown;Unknown
ONE PIECE: PIRATE WARRIORS 4;Japan;"ONE PIECE: PIRATE WARRIORS 4 is the latest evolution of PIRATE WARRIORS action! Based on the concept of ""experiencing a real ONE PIECE battlefield,"" buildings will come crashing down du";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1089090/header.jpg?t=1718095269;BANDAI NAMCO Entertainment;Koei Tecmo;Windows;https://store.steampowered.com/app/1089090/ONE_PIECE_PIRATE_WARRIORS_4/;26 Mar, 2020;Action;Unknown;Unknown;Unknown;Unknown
ONE PUNCH MAN: A HERO NOBODY KNOWS;Japan;"The first ""One Punch Man"" game finally makes its debut! Dive into a dynamic fighting game experience with beloved characters from the first Season of One Punch Man! Play as your favorit";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/991560/header.jpg?t=1686067129;BANDAI NAMCO Entertainment;Spike Chunsoft Co. Ltd.;Windows;https://store.steampowered.com/app/991560/ONE_PUNCH_MAN_A_HERO_NOBODY_KNOWS/;27 Feb, 2020;Action;Unknown;Unknown;Unknown;Unknown
Is It Wrong to Try to Pick Up Girls in a Dungeon? Infinite Combate;Japan;Experience the anime from DanMachi. Follow the story from the beginning and discover new content in the game! Enter the world of Orario, where gods live amongst humans and protect them ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1187940/header.jpg?t=1725895302;PQube;MAGES. Inc.;Windows;https://store.steampowered.com/app/1187940/Is_It_Wrong_to_Try_to_Pick_Up_Girls_in_a_Dungeon_Infinite_Combate/;10 Aug, 2020;Action, Adventure, RPG;Unknown;Unknown;Unknown;Unknown
KATANA KAMI: A Way of the Samurai Story;Japan;The Way of the Samurai is forged in battle! Help the swordsmith Dojima pay off his debt after his beautiful daughter is taken as collateral by crafting swords by day and exploring myste;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1062340/header.jpg?t=1715700860;Spike Chunsoft Co., Ltd. ;ACQUIRE Corp.;Windows;https://store.steampowered.com/app/1062340/KATANA_KAMI_A_Way_of_the_Samurai_Story/;19 Feb, 2020;Action, RPG;Unknown;Unknown;Unknown;Unknown
Record of Lodoss War-Deedlit in Wonder Labyrinth-;Japan;A 2D Metroidvania-style game developed under the supervision of Ryo Mizuno, depicting the story of Deedlit and the events leading up to Record of Lodoss War: Diadem of the Covenant. Use;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1203630/header.jpg?t=1711336483; WSS playground, PLAYISM;Team Ladybug, WSS playground;Windows;https://store.steampowered.com/app/1203630/Record_of_Lodoss_WarDeedlit_in_Wonder_Labyrinth/;27 Mar, 2021;Action, Indie;Unknown;Unknown;Unknown;Unknown
kirakira stars idol project AI;Japan;"""I want to be an idol!""The story of the beginning to the top idol singer starting from the accidental reunion of the new face manager "" Nobuyuki Kinoshita "" and childhood friend "" Ai Am";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1202770/header.jpg?t=1594345381;Sushi_soft ;Sushi_soft;Windows;https://store.steampowered.com/app/1202770/kirakira_stars_idol_project_AI/;16 Feb, 2020;Adventure, Casual, Indie;Unknown;Unknown;Unknown;Unknown
NonetEnsemble:MagicworkLabyrinth;Japan;"Magic Gimmick × Roguelike !! Let’s seek ""Star Fragments"" in challenging dungeon with Kawaii partner! Make use of Magic Stones and Gimmick from dungeon to make your way!";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1225850/header.jpg?t=1583478035;PhotonSystem;PhotonSystem;Windows;https://store.steampowered.com/app/1225850/NonetEnsembleMagicworkLabyrinth/;11 Feb, 2020;Indie, RPG;Unknown;Unknown;Unknown;Unknown
Monster Girls and the Mysterious Adventure;Japan;Let's go on adventures with monster girls!! This game is Roguelike RPG.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1229260/header.jpg?t=1647323945;NEKOTOKAGE GAMES;NEKOTOKAGE GAMES;Windows;https://store.steampowered.com/app/1229260/Monster_Girls_and_the_Mysterious_Adventure/;18 Jan, 2020;Indie, RPG;Unknown;Unknown;Unknown;Unknown
DAEMON X MACHINA;Japan;Pilot your fully customizable Arsenal mech and join your fellow mercenaries in defending humanity from the corrupted machines and gigantic robots in this post-apocalyptic action game!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1167450/header.jpg?t=1723233545;XSEED Games, Marvelous USA, Inc., Marvelous;Marvelous Inc.;Windows;https://store.steampowered.com/app/1167450/DAEMON_X_MACHINA/;13 Feb, 2020;Action;Unknown;Unknown;Unknown;Unknown
Null & Peta -Invasion of the Queen Bug-;Japan;The crazy comedy anime Null & Peta has been reborn as a thumb-threatening action adventure! Featuring sisterly cooperation, gorgeous event CGs—and plenty of secrets to explore!?;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1181520/header.jpg?t=1658923805;Shiravune;TOKYOTOON;Windows;https://store.steampowered.com/app/1181520/Null__Peta_Invasion_of_the_Queen_Bug/;30 Jan, 2020;Action;Unknown;Unknown;Unknown;Unknown
Atelier Shallie: Alchemists of the Dusk Sea DX;Japan;"""A story of two girls fulfilling their wishes."" The ""Dusk"" series, a trilogy of RPG titles from Gust's popular Atelier series, tells the story of a world on the verge ruin, told from th";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1152320/header.jpg?t=1726131404;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;Windows;https://store.steampowered.com/app/1152320/Atelier_Shallie_Alchemists_of_the_Dusk_Sea_DX/;14 Jan, 2020;RPG;Unknown;Unknown;Unknown;Unknown
Atelier Escha & Logy: Alchemists of the Dusk Sky DX;Japan;"""The promise is entrusted to two alchemists..."" The ""Dusk"" series, a trilogy of RPG titles from Gust's popular Atelier series, tells the story of a world on the verge ruin, told from th";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1152310/header.jpg?t=1726131401;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;Windows;https://store.steampowered.com/app/1152310/Atelier_Escha__Logy_Alchemists_of_the_Dusk_Sky_DX/;14 Jan, 2020;RPG;Unknown;Unknown;Unknown;Unknown
Atelier Ayesha: The Alchemist of Dusk DX;Japan;"""The promise begins."" The ""Dusk"" series, a trilogy of RPG titles from Gust's popular Atelier series, tells the story of a world on the verge ruin, told from the perspective of its uniqu";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1152300/header.jpg?t=1726131398;KOEI TECMO GAMES CO., LTD.;KOEI TECMO GAMES CO., LTD.;Windows;https://store.steampowered.com/app/1152300/Atelier_Ayesha_The_Alchemist_of_Dusk_DX/;14 Jan, 2020;RPG;Unknown;Unknown;Unknown;Unknown
Utawarerumono: Mask of Truth;Japan;Haku has sacrificed a lot to inherit a mask. With his natural wiles and the reputation of his departed friend, he strikes out on the path to a new future. The curtains rise on an era of;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1151440/header.jpg?t=1724986699;DMM GAMES, Shiravune;AQUAPLUS;Windows;https://store.steampowered.com/app/1151440/Utawarerumono_Mask_of_Truth/;23 Jan, 2020;Adventure, RPG, Simulation, Strategy;Unknown;Unknown;Unknown;Unknown
Utawarerumono: Mask of Deception;Japan;You awaken in a field of snow with no memory of even your name. The local monstrosities nearly devour you before you meet your rescuer, a beautiful girl named Kuon—who has animal ears;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1149550/header.jpg?t=1724986637;DMM GAMES, Shiravune;AQUAPLUS;Windows;https://store.steampowered.com/app/1149550/Utawarerumono_Mask_of_Deception/;23 Jan, 2020;Adventure, RPG, Simulation, Strategy;Unknown;Unknown;Unknown;Unknown
Labyrinth of the Witch;Japan;A simple dungeon exploration RPG that anyone can play! Strategically use a multitude of items to tackle ever-changing dungeons.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1170400/header.jpg?t=1581519802;ORANGE CUBE, INC.;ORANGE CUBE, INC.;Windows;https://store.steampowered.com/app/1170400/Labyrinth_of_the_Witch/;12 Feb, 2020;RPG;Unknown;Unknown;Unknown;Unknown
Let's Learn Japanese! Vocabulary;Japan;Learn over 200 Japanese words by completing fun challenges. Unlock mini-games, art and music.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1208030/header.jpg?t=1667758102;Dr. Cyril Splutterworth;Dr. Cyril Splutterworth;Windows;https://store.steampowered.com/app/1208030/Lets_Learn_Japanese_Vocabulary/;24 Dec, 2019;Indie;Unknown;Unknown;Unknown;Unknown
TASOMACHI: Behind the Twilight;Japan;Yukumo is a young girl traversing the world in her beloved airship. Upon arriving at a certain town, her airship breaks down. She decides to explore the town to search for parts for rep;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1015890/header.jpg?t=1649900007;PLAYISM;Orbital Express;Windows;https://store.steampowered.com/app/1015890/TASOMACHI_Behind_the_Twilight/;13 Apr, 2021;Action, Adventure;Unknown;Unknown;Unknown;Unknown
Decadent Thinking;Japan;"Over 100 short stories told by a mysterious girl. A ""read"" prescription for those of you who are tired of living.";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1205160/header.jpg?t=1652017459;Hitori Games;Hitori Games;Windows;https://store.steampowered.com/app/1205160/Decadent_Thinking/;1 Jan, 2020;Casual, Indie, Simulation;Unknown;Unknown;Unknown;Unknown
Resident Evil 3;Japan;Jill Valentine is one of the last remaining people in Raccoon City to witness the atrocities Umbrella performed. To stop her, Umbrella unleashes their ultimate secret weapon: Nemesis! A;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/952060/header.jpg?t=1709710950;CAPCOM Co., Ltd.;CAPCOM Co., Ltd.;Windows;https://store.steampowered.com/app/952060/Resident_Evil_3/;2 Apr, 2020;Action;Unknown;Unknown;Unknown;Unknown
Wing of Darkness;Japan;This high-speed 3D shooting game allows players to experience exhilarating battles in the sky, as well as a series of cutscenes depicting the growth of the main characters throughout th;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1179060/header.jpg?t=1707360971;Clouded Leopard Entertainment;Production Exabilities;Windows;https://store.steampowered.com/app/1179060/Wing_of_Darkness/;2 Jun, 2021;Action, Indie;Unknown;Unknown;Unknown;Unknown
Hop Step Sing! Kisekiteki Shining! (HQ Edition);Japan;Enjoy a front row ticket to a performance by Japan's newest idol group: Hop Step Sing! Niina, Mikasa and Shikiri will sing and dance their way into your hearts in this, an immersive VR ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/538000/header.jpg?t=1723879312;KOMODO;Kodansha, Polygon Pictures Inc., Lantis;Windows;https://store.steampowered.com/app/538000/Hop_Step_Sing_Kisekiteki_Shining_HQ_Edition/;29 Jun, 2017;Casual;Unknown;Unknown;Unknown;Unknown
Escape the Ninja Room;Japan;You are trapped in Ninja Room. Can you escape from this room? This game is a point click type escape game.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1202510/header.jpg?t=1576819394;Onogoro Games;Onogoro Games;Windows;https://store.steampowered.com/app/1202510/Escape_the_Ninja_Room/;17 Dec, 2019;Adventure;Unknown;Unknown;Unknown;Unknown
Hero must die. again;Japan;The hero defeated the demon Guile, but lost his life in the process. Given five more days to put his affairs in order, guide him to the best possible funeral in this anti-RPG where he g;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1054050/header.jpg?t=1695738726;KOMODO;Pyramid, G-mode;Windows;https://store.steampowered.com/app/1054050/Hero_must_die_again/;26 Feb, 2020;RPG;Unknown;Unknown;Unknown;Unknown
GENSOU Skydrift;Japan;Finally, a Touhou Project racing game! Race down courses set in the magical land of Gensokyo! Use the tag system to swap rider and board! Lots of spell cards and Last Words! Features on;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1065260/header.jpg?t=1710782969;Phoenixx Inc.;illuCalab;Windows;https://store.steampowered.com/app/1065260/GENSOU_Skydrift/;11 Dec, 2019;Indie, Racing;Unknown;Unknown;Unknown;Unknown
STEINS;GATE: My Darling's Embrace;Japan;Fall in love with the lab members all over again in this sweet and slapstick romantic comedy!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/970560/header.jpg?t=1715703432;Spike Chunsoft Co., Ltd.;MAGES. Inc.;Windows;https://store.steampowered.com/app/970560/STEINSGATE_My_Darlings_Embrace/;10 Dec, 2019;Adventure;Unknown;Unknown;Unknown;Unknown
Bullet Girls Phantasia;Japan;"""Bullet Girls Phantasia"" is the latest installment of the all-female third person shooter ""Bullet Girls"" series. This game is a thrilling action-packed game where cute girls shoot assau";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1163590/header.jpg?t=1652253993;D3PUBLISHER;SHADE Inc.;Windows;https://store.steampowered.com/app/1163590/Bullet_Girls_Phantasia/;16 Jan, 2020;Action;Unknown;Unknown;Unknown;Unknown
Mystery Chronicle: One Way Heroics;Japan;Play your way through the different maps generated with every playthrough, constantly on the move away from the calamity of light, the Shine Raid, to your left and on your final battle ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/409000/header.jpg?t=1715700351;Spike Chunsoft Co., Ltd.;Spike Chunsoft Co., Ltd.;Windows;https://store.steampowered.com/app/409000/Mystery_Chronicle_One_Way_Heroics/;12 Sep, 2016;RPG;Unknown;Unknown;Unknown;Unknown
SaGa SCARLET GRACE: AMBITIONS™;Japan;With the fate of the world uncertain, follow the journey of Urpina, Taria, Balmaint, and Leonard as they call on their might and set out to carve a new future. Take charge and shape you;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/686720/header.jpg?t=1724832786;Square Enix;Square Enix;Windows;https://store.steampowered.com/app/686720/SaGa_SCARLET_GRACE_AMBITIONS/;1 Aug, 2018;RPG;Unknown;Unknown;Unknown;Unknown
Tower Offence! たわーおふぇんす！;Japan;"""Attacks aggressively by build a lot of towers""It's a consept of this game. You can stack friend units any number of people,without limitation. ""Strength in numbers"" is the key to victo";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/671880/header.jpg?t=1691374971;Daisessen;Daisessen;Windows;https://store.steampowered.com/app/671880/Tower_Offence/;11 Sep, 2017;Action, Indie;Unknown;Unknown;Unknown;Unknown
Omega Labyrinth Life;Japan;Roguelike x Relaxation! Take it easy in the latest addition to the series where you buff your bust with every foe you defeat, Omega Labyrinth! Enjoy your daily life in an academy of fai;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1163600/header.jpg?t=1721905103;D3PUBLISHER;Matrix;Windows;https://store.steampowered.com/app/1163600/Omega_Labyrinth_Life/;10 Dec, 2019;RPG;Unknown;Unknown;Unknown;Unknown
Cave Story+;Japan;Run, jump, shoot, fly and explore your way through a massive action-adventure reminiscent of classic 8- and 16-bit games.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/200900/header.jpg?t=1591664460;Nicalis, Inc.;Nicalis, Inc., Studio Pixel;Windows, SteamOS + Linux;https://store.steampowered.com/app/200900/Cave_Story/;22 Nov, 2011;Action, Adventure, Indie;Unknown;Unknown;Unknown;Unknown
Billion Road;Japan;Billion Road takes you on a journey to a number of real-life prefectures and cities throughout Japan, and your goal is to be the richest player in the game. Up to 4 players can compete ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1163040/header.jpg?t=1590687875;Acttil, LLC.;BANDAI NAMCO Entertainment Inc.;Windows;https://store.steampowered.com/app/1163040/Billion_Road/;16 Apr, 2020;Casual, Strategy;Unknown;Unknown;Unknown;Unknown
Croixleur Sigma - Deluxe Edition;Japan;Wielding magical blades, four girls must fight back the encroaching waves of monsters in this exhilarating hack-and-slash action game!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1052440/header.jpg?t=1674444109;PLAYISM;souvenir circ.;Windows;https://store.steampowered.com/app/1052440/Croixleur_Sigma__Deluxe_Edition/;19 Nov, 2019;Action, Casual, Indie;Unknown;Unknown;Unknown;Unknown
DRAGON QUEST BUILDERS™ 2;Japan;DRAGON QUEST BUILDERS™ 2 is a block-building RPG set in a fantasy land threatened by an evil cult. Explore, battle, build and harvest in the charming single-player campaign or build b;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1072420/header.jpg?t=1724830216;Square Enix;Square Enix, KOEI TECMO GAMES CO., LTD.;Windows;https://store.steampowered.com/app/1072420/DRAGON_QUEST_BUILDERS_2/;10 Dec, 2019;Action, Adventure, RPG;Unknown;Unknown;Unknown;Unknown
Blaster Master Zero 2;Japan;"Join Jason, Eve, and Fred on an intergalactic journey! The side-scrolling/top-down hybrid action adventure title ""Blaster Master Zero"" returns with its long-awaited sequel! Experience t";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1034910/header.jpg?t=1725256627;INTI CREATES CO., LTD.;INTI CREATES CO., LTD.;Windows;https://store.steampowered.com/app/1034910/Blaster_Master_Zero_2/;29 Nov, 2019;Action;Unknown;Unknown;Unknown;Unknown
Narcissu 10th Anniversary Anthology Project;Japan;"""Life is like a waiting room, except people don't leave in the order they enter."" Narcissu is a thought provoking visual novel series about terminal illness, living, dying, and the rela";https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/426690/header.jpg?t=1580428462;Sekai Project;stage-nana;Windows;https://store.steampowered.com/app/426690/Narcissu_10th_Anniversary_Anthology_Project/;27 Jan, 2016;Casual, Indie;Unknown;Unknown;Unknown;Unknown
TOKYO GHOUL:re [CALL to EXIST];Japan;It may not be stylish, but... Live.Eat or be eaten. TOKYO GHOUL:re [CALL to EXIST] is a co-op survival action game that lets you experience the exciting world of Tokyo Ghoul and Tokyo G;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/756530/header.jpg?t=1580310681;BANDAI NAMCO Entertainment;Three Rings Inc.;Windows;https://store.steampowered.com/app/756530/TOKYO_GHOULre_CALL_to_EXIST/;14 Nov, 2019;Action;Unknown;Unknown;Unknown;Unknown
Heroland;Japan;Looking for a magical getaway? Yearning to go on an epic quest? Excited about waiting in line for overpriced merch? Then grab a sword and your annual pass, because Heroland awaits!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1066030/header.jpg?t=1723233248;XSEED Games, Marvelous USA, Inc.;FURYU Corporation;Windows;https://store.steampowered.com/app/1066030/Heroland/;3 Dec, 2019;RPG;Unknown;Unknown;Unknown;Unknown
TAISHO x ALICE episode 1;Japan;DUALICE(TAISHO x ALICE episodeI) is a fairytale visual novel in which YOU must save your Prince Charming! You will take on the role of the fairytale heroine in order to rehabilitate you;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1056570/header.jpg?t=1655956857;pencil;Primula;Windows;https://store.steampowered.com/app/1056570/TAISHO_x_ALICE_episode_1/;28 Nov, 2019;Adventure;Unknown;Unknown;Unknown;Unknown
Heart of Crown PC;Japan;Which princess will you promote in this battle of succession? Heart of Crown is a deck-building card game with online play, scenario campaigns, and free play which offer a wide variety ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/476420/header.jpg?t=1589815121;Culture Select, MangaGamer;illuCalab, FLIPFLOPs, Japanime Digital;Windows;https://store.steampowered.com/app/476420/Heart_of_Crown_PC/;12 Dec, 2017;Indie, RPG, Simulation, Strategy;Unknown;Unknown;Unknown;Unknown
FOCUS on YOU;Japan;The love at first sight, came like a sunny summer day. Meet YUA and make your own sparkling moments.;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1032670/header.jpg?t=1725415515;Smilegate, Smilegate Entertainment;Smilegate Entertainment;Windows;https://store.steampowered.com/app/1032670/FOCUS_on_YOU/;5 Jul, 2019;Adventure;Unknown;Unknown;Unknown;Unknown
Arcana Heart 3 LOVE MAX!!!!!;Japan;With its own unique battle system and a wide selection of characteristic angels, the girls are appearing on Steam for the first time in [Arcana Heart 3 LOVE MAX!!!!!]!!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/370460/header.jpg?t=1671432592;Arc System Works;EXAMU Inc.;Windows;https://store.steampowered.com/app/370460/Arcana_Heart_3_LOVE_MAX/;29 Sep, 2015;Action;Unknown;Unknown;Unknown;Unknown
River City Melee Mach!!;Japan;The original battle royal game is back and buffed!! No rules, and fights to the finish where anything goes! Over 180 characters and over 250 different special moves!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/763710/header.jpg?t=1671432085;Arc System Works;Arc System Works;Windows;https://store.steampowered.com/app/763710/River_City_Melee_Mach/;10 Oct, 2019;Action;Unknown;Unknown;Unknown;Unknown
STAY COOL, KOBAYASHI-SAN!: A RIVER CITY RANSOM STORY;Japan;Kunio-kun's infamous rival that all River City Series fans will recognize, The head of the Reiho High School Big Four: Kobayashi gets his own game!!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/836590/header.jpg?t=1671009580;Arc System Works;Arc System Works;Windows;https://store.steampowered.com/app/836590/STAY_COOL_KOBAYASHISAN_A_RIVER_CITY_RANSOM_STORY/;6 Nov, 2019;Action;Unknown;Unknown;Unknown;Unknown
Panzer Dragoon: Remake;Japan;A new, remade version of the Panzer Dragoon game – true to the original, with improved graphics and controls, that suit modern gaming standards!;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1178880/header.jpg?t=1686738560;Forever Entertainment S. A.;MegaPixel Studio S. A.;Windows;https://store.steampowered.com/app/1178880/Panzer_Dragoon_Remake/;25 Sep, 2020;Action, Adventure, Casual;Unknown;Unknown;Unknown;Unknown
Disc Creatures;Japan;Humans live alongside creatures, each with different personalities, abilities, and moral codes. The invention of the DiscKid has changed life for everyone. Humans can copy creatures and;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/1083190/header.jpg?t=1670309385;DANGEN Entertainment;PICORINNE SOFT;Windows;https://store.steampowered.com/app/1083190/Disc_Creatures/;17 Oct, 2019;Adventure, Casual, Indie, RPG;Unknown;Unknown;Unknown;Unknown
Corpse Party 2: Dead Patient;Japan;High-schooler Ayame awakens from a coma in a seemingly abandoned hospital, strapped to an operating table. It turns out she’s not as alone as she thought, but she’ll come to wish sh;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/940310/header.jpg?t=1723230942;XSEED Games, Marvelous USA, Inc.;GrisGris;Windows;https://store.steampowered.com/app/940310/Corpse_Party_2_Dead_Patient/;23 Oct, 2019;Indie, RPG;Unknown;Unknown;Unknown;Unknown
SD GUNDAM G GENERATION CROSS RAYS;Japan;Beyond creation, four eras come together as one! Discover the latest entry in this iconic Tactical RPG series. Form your own team of SD Gundams and deploy for battle -- with units from ;https://shared.akamai.steamstatic.com/store_item_assets/steam/apps/728530/header.jpg?t=1706156660;BANDAI NAMCO Entertainment, 株式会社バンダイナムコエンターテインメント;TOM CREATE, 株式会社トムクリエイト;Windows;https://store.steampowered.com/app/728530/SD_GUNDAM_G_GENERATION_CROSS_RAYS/;27 Nov, 2019;RPG, Strategy;Unknown;Unknown;Unknown;Unknown
