Name;Country;Description;Thumbnail;Publisher_Names;Developer_Names;Platform;Release_Date;Genre;Steam_Link;Epic_Link;PlayStation_Link;Xbox_Link;Switch_Link;GOG_Link
Metaloid : Origin;Thailand;Metaloid: Origin is an fast-paced gun’n'run 2D platformer. Take on the role of one out of three android warrior's known as “Predator” and dash through 9 different levels in orde...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/974390/header.jpg?t=1572867939;RetroRevolution;RetroRevolution;Windows, macOS;28 Mar, 2019;Action, Indie;https://store.steampowered.com/app/974390/Metaloid__Origin/;Unknown;;;;
Missing Love;Thailand;In the early 2000s Somewhere in America, There is a serial killer who calls himself the Love Killer who likes to murder any couple indiscriminately For five years, you'll play Elijah ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1678590/header.jpg?t=1738422138;Game last studio;Game last studio;Windows;17 Mar, 2022;Action, Adventure, Indie, Early Access;https://store.steampowered.com/app/1678590/Missing_Love/;Unknown;;;;
Mist Survival;Thailand;MIST SURVIVAL is a Single-player, survival stealth sandbox game Players will experience the Apocalypse stimulation in the form of virus pandemic, the players have to deal with it to s...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/914620/header.jpg?t=1702669156;Dimension 32 Entertainment;Dimension 32 Entertainment;Windows;15 Aug, 2018;Action, Adventure, Indie, Simulation, Early Access;https://store.steampowered.com/app/914620/Mist_Survival/;Unknown;;;;
Myth;Thailand;Myth is a puzzle horror multiplayer game that guarantees an intense and headache-inducing experience with friends. Why the headache, you ask? Well, let's just say the puzzles are so m...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2430410/header.jpg?t=1685690714;Techcast;Techcast;Windows;2 Jun, 2023;Action, Adventure;https://store.steampowered.com/app/2430410/Myth/;Unknown;;;;
NARATHA;Thailand;NARATHA is a story-driven RPG with deck-building gameplay. Adventure through the world as Naratha, the beast slayer. Hunting down black beasts who plagued the land, and your journey w...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2442510/header.jpg?t=1705046040;Parapluie Studio;Parapluie Studio;Windows;To be announced;Adventure, Indie, RPG, Strategy;https://store.steampowered.com/app/2442510/NARATHA/;Unknown;;;;
Narin: The Orange Room;Thailand;Narin: The Orange Room is a third-person adventure horror game. Play as Narin, a young girl whose sister mysteriously disappeared. Help her find her sister in the twilight dimension, ...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2050710/header.jpg?t=1737100377;Urnique Studio;RedSensationGames;Windows;To be announced;Adventure, Indie;https://store.steampowered.com/app/2050710/Narin_The_Orange_Room/;Unknown;;;;
Neko Odyssey;Thailand;Neko Odyssey: A Game for Cat Lovers You Can't Miss! Here’s a slightly unusual Casual Adventure game where the main gameplay centers around taking pictures of cats. The pixel art gra...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/2476350/header.jpg?t=1734656170;Flyhigh Works;SECRET CHARACTER;Windows;16 Dec, 2024;Adventure, Casual, Indie;https://store.steampowered.com/app/2476350/Neko_Odyssey/;Unknown;;;;
Night Drive: คืนหลอน ซ่อนทาง;Thailand;"Welcome to ""Night Drive,"" a driving simulator that challenges you to navigate a seemingly endless night in search of anomalies to break a mysterious loop.";https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/3059400/header.jpg?t=1732801335;zebracan studio;zebracan studio;Windows;27 Aug, 2024;Adventure, Indie, Racing, Simulation;https://store.steampowered.com/app/3059400/Night_Drive/;Unknown;;;;
Nimbus INFINITY;Thailand;Nimbus INFINITY is a high-speed mech action game, set in the future of a war-torn Earth that has just begun to heal. Equip mechanical Battle Frames with weapons to customize your batt...;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1399170/header.jpg?t=1687779113;GameTomo Co., Ltd.;GameCrafterTeam, GameTomo Co., Ltd.;Windows;22 Jun, 2023;Action, Indie;https://store.steampowered.com/app/1399170/Nimbus_INFINITY/;Unknown;;;;
Northwind;Thailand;Northwind is a monster-hunting roguelite deckbuilder with a tug-of-war combat twist, card crafting, and a mana management system inspired by Magic: The Gathering.;https://shared.cloudflare.steamstatic.com/store_item_assets/steam/apps/1476400/e681844956be9542cdbb305f190d08913cfa76f1/header.jpg?t=1743846662;Barking Kitten Interactive;Barking Kitten Interactive;Windows;To be announced;Indie, Strategy, Early Access;https://store.steampowered.com/app/1476400/Northwind/;Unknown;;;;
